device_imei,customer_id,brand,model,os,sim_count
IMEI_000000000005526,1333-PBMXB,Samsung,Samsung-jo79,Android,1
IMEI_000000000005527,6546-OPBBH,Xiaomi,Xiaomi-xb75,Android,1
IMEI_000000000005528,5985-BEHZK,Apple,Apple-Za63,iOS,2
IMEI_000000000005529,9127-QRZMH,Samsung,Samsung-OT88,Android,2
IMEI_000000000005530,5919-VCZYM,Nokia,Nokia-Jo54,Android,1
IMEI_000000000005531,9644-KVCNC,Apple,Apple-mU50,iOS,2
IMEI_000000000005532,2137-DQMEV,Huawei,Huawei-Vj98,Android,1
IMEI_000000000005533,8174-LNWMW,Xiaomi,Xiaomi-fg11,Android,2
IMEI_000000000005534,9279-CJEOJ,Oppo,Oppo-Ms44,Android,2
IMEI_000000000005535,7964-VEXDG,Nokia,Nokia-yv08,Android,1
IMEI_000000000005536,2404-JIBFC,Huawei,Huawei-oa54,Android,1
IMEI_000000000005537,0778-NELLA,Oppo,Oppo-lE61,Android,2
IMEI_000000000005538,8029-XYPWT,Huawei,Huawei-wS39,Android,2
IMEI_000000000005539,4614-NUVZD,Apple,Apple-FJ16,iOS,2
IMEI_000000000005540,4632-PAOYU,Oppo,Oppo-wi60,Android,2
IMEI_000000000005541,3803-KMQFW,Apple,Apple-jt92,iOS,1
IMEI_000000000005542,6804-GDMOI,Nokia,Nokia-kT66,Android,1
IMEI_000000000005543,2990-OGYTD,Oppo,Oppo-wR70,Android,1
IMEI_000000000005544,6646-JPPHA,Apple,Apple-YR08,iOS,2
IMEI_000000000005545,9572-MTILT,Apple,Apple-Is66,iOS,2
IMEI_000000000005546,7658-UYUQS,Huawei,Huawei-gF67,Android,1
IMEI_000000000005547,7880-XSOJX,Nokia,Nokia-XL50,Android,2
IMEI_000000000005548,9611-CTWIH,Samsung,Samsung-fi56,Android,2
IMEI_000000000005549,4589-IUAJB,Huawei,Huawei-uD25,Android,2
IMEI_000000000005550,0329-GTIAJ,Samsung,Samsung-JU74,Android,1
IMEI_000000000005551,8746-BFOAJ,Xiaomi,Xiaomi-ma06,Android,2
IMEI_000000000005552,8457-XIGKN,Huawei,Huawei-LU80,Android,2
IMEI_000000000005553,6072-NUQCB,Xiaomi,Xiaomi-HM17,Android,1
IMEI_000000000005554,6629-CZTTH,Apple,Apple-ik78,iOS,2
IMEI_000000000005555,8838-GPHZP,Oppo,Oppo-KI92,Android,1
IMEI_000000000005556,8750-QWZAJ,Samsung,Samsung-iw68,Android,2
IMEI_000000000005557,5364-EVNIB,Nokia,Nokia-gL08,Android,2
IMEI_000000000005558,6918-UMQCG,Huawei,Huawei-zj69,Android,1
IMEI_000000000005559,0675-NCDYU,Samsung,Samsung-TE17,Android,1
IMEI_000000000005560,6339-DKLMK,Samsung,Samsung-Ai04,Android,1
IMEI_000000000005561,1346-PJWTK,Huawei,Huawei-rZ43,Android,2
IMEI_000000000005562,5088-QZLRL,Oppo,Oppo-bX43,Android,2
IMEI_000000000005563,8023-QHAIO,Samsung,Samsung-wN79,Android,1
IMEI_000000000005564,4397-FRLTA,Apple,Apple-qo02,iOS,1
IMEI_000000000005565,3057-VJJQE,Oppo,Oppo-ts81,Android,2
IMEI_000000000005566,5087-SUURX,Oppo,Oppo-Gm57,Android,2
IMEI_000000000005567,2302-OUZXB,Xiaomi,Xiaomi-SQ09,Android,1
IMEI_000000000005568,8133-ANHHJ,Apple,Apple-nL27,iOS,2
IMEI_000000000005569,2270-CHBFN,Huawei,Huawei-lF35,Android,2
IMEI_000000000005570,0013-EXCHZ,Xiaomi,Xiaomi-Pf54,Android,1
IMEI_000000000005571,5982-FPVQN,Nokia,Nokia-vx21,Android,2
IMEI_000000000005572,9107-UKCKY,Huawei,Huawei-OH26,Android,1
IMEI_000000000005573,4654-ULTTN,Xiaomi,Xiaomi-XT72,Android,1
IMEI_000000000005574,5550-VFRLC,Samsung,Samsung-LI57,Android,2
IMEI_000000000005575,5546-BYZSM,Oppo,Oppo-lb96,Android,1
IMEI_000000000005576,1492-KGETH,Apple,Apple-WI75,iOS,2
IMEI_000000000005577,4929-BSTRX,Xiaomi,Xiaomi-Es36,Android,2
IMEI_000000000005578,4163-HFTUK,Samsung,Samsung-ow52,Android,2
IMEI_000000000005579,8215-NGSPE,Apple,Apple-Dz26,iOS,2
IMEI_000000000005580,2225-ZRGSG,Samsung,Samsung-wd11,Android,1
IMEI_000000000005581,8859-YSTWS,Samsung,Samsung-Jl31,Android,1
IMEI_000000000005582,5271-YNWVR,Oppo,Oppo-Mh12,Android,1
IMEI_000000000005583,7601-DHFWZ,Oppo,Oppo-DC13,Android,1
IMEI_000000000005584,2657-ALMWY,Apple,Apple-zZ43,iOS,2
IMEI_000000000005585,6330-JKLPC,Apple,Apple-cX24,iOS,2
IMEI_000000000005586,4667-OHGKG,Xiaomi,Xiaomi-ol97,Android,2
IMEI_000000000005587,1998-VHJHK,Xiaomi,Xiaomi-eH52,Android,1
IMEI_000000000005588,1707-HABPF,Apple,Apple-ra87,iOS,1
IMEI_000000000005589,1660-HSOOQ,Oppo,Oppo-Bl08,Android,1
IMEI_000000000005590,7253-UVNDW,Nokia,Nokia-Ie15,Android,2
IMEI_000000000005591,0487-VVUVK,Samsung,Samsung-LN77,Android,2
IMEI_000000000005592,7228-OMTPN,Samsung,Samsung-pZ20,Android,2
IMEI_000000000005593,5063-IUOKK,Huawei,Huawei-nj27,Android,1
IMEI_000000000005594,4508-OEBEY,Xiaomi,Xiaomi-dt63,Android,2
IMEI_000000000005595,0027-KWYKW,Xiaomi,Xiaomi-mN93,Android,2
IMEI_000000000005596,2308-STERM,Samsung,Samsung-kn04,Android,2
IMEI_000000000005597,5982-XMDEX,Xiaomi,Xiaomi-RY98,Android,2
IMEI_000000000005598,6284-AHOOQ,Oppo,Oppo-IK28,Android,2
IMEI_000000000005599,6051-PTVNS,Apple,Apple-Ek16,iOS,1
IMEI_000000000005600,2344-JMOGN,Xiaomi,Xiaomi-mG14,Android,2
IMEI_000000000005601,3799-ISUZQ,Samsung,Samsung-PO31,Android,1
IMEI_000000000005602,2877-VDUER,Oppo,Oppo-Gx66,Android,2
IMEI_000000000005603,9152-AMKAK,Oppo,Oppo-NT50,Android,1
IMEI_000000000005604,1794-HBQTJ,Huawei,Huawei-mq23,Android,2
IMEI_000000000005605,9432-VOFYX,Xiaomi,Xiaomi-vq51,Android,1
IMEI_000000000005606,8049-WJCLQ,Apple,Apple-fm54,iOS,2
IMEI_000000000005607,6586-PSJOX,Xiaomi,Xiaomi-gJ98,Android,2
IMEI_000000000005608,2460-FPSYH,Xiaomi,Xiaomi-pd49,Android,1
IMEI_000000000005609,9705-ZJBCG,Nokia,Nokia-is68,Android,2
IMEI_000000000005610,4818-DRBQT,Samsung,Samsung-gu01,Android,1
IMEI_000000000005611,1320-HTRDR,Nokia,Nokia-Ir27,Android,2
IMEI_000000000005612,6847-KJLTS,Oppo,Oppo-Hs58,Android,1
IMEI_000000000005613,9670-BPNXF,Nokia,Nokia-Bc12,Android,1
IMEI_000000000005614,3913-FCUUW,Nokia,Nokia-Fo22,Android,2
IMEI_000000000005615,3301-VKTGC,Oppo,Oppo-CK12,Android,2
IMEI_000000000005616,1493-AMTIE,Huawei,Huawei-wE53,Android,2
IMEI_000000000005617,9555-SAHUZ,Samsung,Samsung-vT64,Android,2
IMEI_000000000005618,0816-TSPHQ,Nokia,Nokia-BK12,Android,1
IMEI_000000000005619,9932-WBWIK,Huawei,Huawei-Jy48,Android,1
IMEI_000000000005620,4619-EVPHY,Oppo,Oppo-bV44,Android,2
IMEI_000000000005621,5286-YHCVC,Xiaomi,Xiaomi-Ij98,Android,2
IMEI_000000000005622,6424-ELEYH,Huawei,Huawei-CE19,Android,1
IMEI_000000000005623,4391-RESHN,Samsung,Samsung-iz54,Android,2
IMEI_000000000005624,9115-YQHGA,Oppo,Oppo-Rw22,Android,2
IMEI_000000000005625,4462-CYWMH,Apple,Apple-jd43,iOS,2
IMEI_000000000005626,8963-MQVYN,Samsung,Samsung-pw86,Android,2
IMEI_000000000005627,2458-EOMRE,Oppo,Oppo-pC20,Android,2
IMEI_000000000005628,9334-GWGOW,Apple,Apple-FM17,iOS,2
IMEI_000000000005629,6821-BUXUX,Samsung,Samsung-uf80,Android,1
IMEI_000000000005630,5028-HTLJB,Samsung,Samsung-ZG90,Android,1
IMEI_000000000005631,9801-GDWGV,Nokia,Nokia-ne64,Android,1
IMEI_000000000005632,6542-LWGXJ,Samsung,Samsung-Zi30,Android,2
IMEI_000000000005633,5567-GZKQY,Samsung,Samsung-Yn10,Android,1
IMEI_000000000005634,1222-LRYKO,Apple,Apple-Xa39,iOS,1
IMEI_000000000005635,2320-JRSDE,Huawei,Huawei-Uf59,Android,2
IMEI_000000000005636,2087-QAREY,Samsung,Samsung-CO26,Android,1
IMEI_000000000005637,0601-WZHJF,Apple,Apple-WN90,iOS,2
IMEI_000000000005638,4423-JWZJN,Samsung,Samsung-Cc74,Android,1
IMEI_000000000005639,5143-WMWOG,Apple,Apple-wD88,iOS,2
IMEI_000000000005640,6490-FGZAT,Xiaomi,Xiaomi-id11,Android,2
IMEI_000000000005641,5393-RXQSZ,Apple,Apple-Ri50,iOS,1
IMEI_000000000005642,7452-FOLON,Huawei,Huawei-yi29,Android,1
IMEI_000000000005643,2320-TZRRH,Samsung,Samsung-YD44,Android,1
IMEI_000000000005644,0231-LXVAP,Oppo,Oppo-iI93,Android,1
IMEI_000000000005645,9444-JTXHZ,Samsung,Samsung-eU73,Android,1
IMEI_000000000005646,4942-VZZOM,Oppo,Oppo-XQ53,Android,2
IMEI_000000000005647,5510-BOIUJ,Samsung,Samsung-xF17,Android,2
IMEI_000000000005648,7502-BNYGS,Samsung,Samsung-kz82,Android,1
IMEI_000000000005649,4291-HYEBC,Nokia,Nokia-aw79,Android,2
IMEI_000000000005650,6147-CBCRA,Huawei,Huawei-MA55,Android,1
IMEI_000000000005651,6047-SUHPR,Xiaomi,Xiaomi-HR21,Android,1
IMEI_000000000005652,4471-KXAUH,Samsung,Samsung-jr65,Android,1
IMEI_000000000005653,9752-ZNQUT,Samsung,Samsung-im75,Android,1
IMEI_000000000005654,7638-QVMVY,Nokia,Nokia-CJ35,Android,2
IMEI_000000000005655,1576-PFZIW,Oppo,Oppo-XK72,Android,1
IMEI_000000000005656,5666-MBJPT,Nokia,Nokia-ls29,Android,1
IMEI_000000000005657,7312-XSBAT,Huawei,Huawei-LO72,Android,1
IMEI_000000000005658,3096-GKWEB,Samsung,Samsung-GC55,Android,1
IMEI_000000000005659,2371-JQHZZ,Apple,Apple-yt14,iOS,2
IMEI_000000000005660,0674-GCDXG,Samsung,Samsung-Pa48,Android,2
IMEI_000000000005661,1121-QSIVB,Xiaomi,Xiaomi-qZ54,Android,1
IMEI_000000000005662,4396-KLSEH,Oppo,Oppo-WY23,Android,1
IMEI_000000000005663,3244-DCJWY,Oppo,Oppo-rZ39,Android,2
IMEI_000000000005664,2824-MYYBN,Oppo,Oppo-fs95,Android,2
IMEI_000000000005665,0875-CABNR,Samsung,Samsung-QS25,Android,1
IMEI_000000000005666,6345-HOVES,Samsung,Samsung-jZ97,Android,2
IMEI_000000000005667,8318-LCNBW,Oppo,Oppo-LH07,Android,2
IMEI_000000000005668,6469-QJKZW,Samsung,Samsung-tF54,Android,2
IMEI_000000000005669,0147-ESWWR,Samsung,Samsung-DV60,Android,1
IMEI_000000000005670,1217-VASWC,Oppo,Oppo-im35,Android,2
IMEI_000000000005671,7812-FZHPE,Apple,Apple-ds91,iOS,2
IMEI_000000000005672,6370-ZVHDV,Samsung,Samsung-Ia58,Android,2
IMEI_000000000005673,5915-DGNVC,Huawei,Huawei-Ur77,Android,2
IMEI_000000000005674,6260-XLACS,Samsung,Samsung-mH79,Android,2
IMEI_000000000005675,3566-CAAYU,Xiaomi,Xiaomi-iI47,Android,2
IMEI_000000000005676,4983-CCWMC,Xiaomi,Xiaomi-Gc54,Android,2
IMEI_000000000005677,9103-CXVOK,Nokia,Nokia-so64,Android,2
IMEI_000000000005678,2896-TBNBE,Huawei,Huawei-EY93,Android,1
IMEI_000000000005679,4797-AXPXK,Oppo,Oppo-eT37,Android,1
IMEI_000000000005680,5229-PRWKT,Xiaomi,Xiaomi-iZ07,Android,2
IMEI_000000000005681,6982-UQZLY,Oppo,Oppo-vL93,Android,2
IMEI_000000000005682,2522-WLNSF,Samsung,Samsung-dN24,Android,2
IMEI_000000000005683,3841-CONLJ,Samsung,Samsung-Au67,Android,2
IMEI_000000000005684,5057-LCOUI,Samsung,Samsung-PE72,Android,2
IMEI_000000000005685,0193-ESZXP,Huawei,Huawei-HO68,Android,1
IMEI_000000000005686,4475-NVTLU,Huawei,Huawei-WG37,Android,2
IMEI_000000000005687,4369-HTUIF,Xiaomi,Xiaomi-bz97,Android,1
IMEI_000000000005688,9386-LDCZR,Huawei,Huawei-bk16,Android,1
IMEI_000000000005689,9585-KKMFD,Nokia,Nokia-Cz09,Android,1
IMEI_000000000005690,5399-ZIMKF,Apple,Apple-Xf55,iOS,1
IMEI_000000000005691,0336-KXKFK,Nokia,Nokia-lJ11,Android,1
IMEI_000000000005692,5619-XZZKR,Xiaomi,Xiaomi-Qq92,Android,2
IMEI_000000000005693,3948-FVVRP,Xiaomi,Xiaomi-yX72,Android,1
IMEI_000000000005694,5327-XOKKY,Oppo,Oppo-vg77,Android,1
IMEI_000000000005695,0983-TATYJ,Apple,Apple-RP66,iOS,1
IMEI_000000000005696,1813-JYWTO,Nokia,Nokia-Ft36,Android,1
IMEI_000000000005697,0156-FVPTA,Oppo,Oppo-Yb50,Android,1
IMEI_000000000005698,1984-FCOWB,Xiaomi,Xiaomi-wu31,Android,2
IMEI_000000000005699,0654-HMSHN,Apple,Apple-qp66,iOS,2
IMEI_000000000005700,6719-OXYBR,Samsung,Samsung-ik14,Android,1
IMEI_000000000005701,3312-ZWLGF,Samsung,Samsung-SP94,Android,2
IMEI_000000000005702,6476-YHMGA,Apple,Apple-UL42,iOS,2
IMEI_000000000005703,5287-QWLKY,Huawei,Huawei-xX50,Android,2
IMEI_000000000005704,0795-XCCTE,Nokia,Nokia-il41,Android,1
IMEI_000000000005705,0168-XZKBB,Apple,Apple-WV08,iOS,1
IMEI_000000000005706,3785-NRHYR,Samsung,Samsung-rP76,Android,1
IMEI_000000000005707,5196-SGOAK,Huawei,Huawei-UA60,Android,1
IMEI_000000000005708,4537-DKTAL,Apple,Apple-LZ81,iOS,2
IMEI_000000000005709,7072-MBHEV,Huawei,Huawei-Ww83,Android,2
IMEI_000000000005710,5602-BVFMK,Samsung,Samsung-iq95,Android,1
IMEI_000000000005711,6297-NOOPG,Apple,Apple-NE48,iOS,1
IMEI_000000000005712,1891-UAWWU,Xiaomi,Xiaomi-iW34,Android,1
IMEI_000000000005713,8204-TIFGJ,Oppo,Oppo-aH01,Android,1
IMEI_000000000005714,8050-DVOJX,Nokia,Nokia-Zh61,Android,1
IMEI_000000000005715,6108-OQZDQ,Apple,Apple-jV05,iOS,2
IMEI_000000000005716,0363-QJVFX,Oppo,Oppo-CZ91,Android,2
IMEI_000000000005717,8903-XEBGX,Nokia,Nokia-lS19,Android,1
IMEI_000000000005718,8169-SAEJD,Samsung,Samsung-me47,Android,2
IMEI_000000000005719,9840-DVNDC,Samsung,Samsung-Jh85,Android,2
IMEI_000000000005720,1089-XZWHH,Samsung,Samsung-AP09,Android,2
IMEI_000000000005721,2325-WINES,Xiaomi,Xiaomi-zC00,Android,2
IMEI_000000000005722,6064-ZATLR,Huawei,Huawei-Rj33,Android,1
IMEI_000000000005723,3096-JRDSO,Apple,Apple-vH10,iOS,2
IMEI_000000000005724,7824-PANSQ,Huawei,Huawei-Ps87,Android,2
IMEI_000000000005725,8042-JVNFH,Oppo,Oppo-GU29,Android,2
IMEI_000000000005726,9648-BCHKM,Oppo,Oppo-dE05,Android,2
IMEI_000000000005727,2888-ADFAO,Xiaomi,Xiaomi-Kx78,Android,2
IMEI_000000000005728,8707-HOEDG,Samsung,Samsung-yG72,Android,2
IMEI_000000000005729,3374-LXDEV,Nokia,Nokia-ya99,Android,1
IMEI_000000000005730,4072-IPYLT,Nokia,Nokia-vn98,Android,1
IMEI_000000000005731,7167-PCEYD,Xiaomi,Xiaomi-zR71,Android,2
IMEI_000000000005732,4936-YPJNK,Apple,Apple-xo48,iOS,1
IMEI_000000000005733,1580-BMCMR,Xiaomi,Xiaomi-Uz24,Android,1
IMEI_000000000005734,4817-KEQSP,Xiaomi,Xiaomi-kN56,Android,1
IMEI_000000000005735,6408-WHTEF,Samsung,Samsung-cb43,Android,2
IMEI_000000000005736,9251-AWQGT,Nokia,Nokia-tk62,Android,2
IMEI_000000000005737,8749-CLJXC,Apple,Apple-Dl77,iOS,2
IMEI_000000000005738,7989-VCQOH,Xiaomi,Xiaomi-sq35,Android,2
IMEI_000000000005739,5049-GLYVG,Huawei,Huawei-wF77,Android,2
IMEI_000000000005740,4199-QHJNM,Nokia,Nokia-SV69,Android,1
IMEI_000000000005741,8882-TLVRW,Nokia,Nokia-WK20,Android,2
IMEI_000000000005742,5883-GTGVD,Samsung,Samsung-AW19,Android,2
IMEI_000000000005743,5135-GRQJV,Samsung,Samsung-Ka30,Android,2
IMEI_000000000005744,2384-OVPSA,Oppo,Oppo-rU75,Android,1
IMEI_000000000005745,1371-WEPDS,Oppo,Oppo-nW52,Android,2
IMEI_000000000005746,3580-GICBM,Apple,Apple-gV72,iOS,2
IMEI_000000000005747,4817-QRJSX,Xiaomi,Xiaomi-KQ32,Android,2
IMEI_000000000005748,9730-DRTMJ,Huawei,Huawei-rp63,Android,1
IMEI_000000000005749,4686-UXDML,Samsung,Samsung-Xj77,Android,1
IMEI_000000000005750,3349-ANQNH,Apple,Apple-mI78,iOS,1
IMEI_000000000005751,2398-YPMUR,Xiaomi,Xiaomi-FQ26,Android,1
IMEI_000000000005752,0932-YIXYU,Xiaomi,Xiaomi-xY37,Android,2
IMEI_000000000005753,7480-SPLEF,Apple,Apple-bh00,iOS,1
IMEI_000000000005754,7636-XUHWW,Oppo,Oppo-uC80,Android,2
IMEI_000000000005755,1431-CYWMH,Xiaomi,Xiaomi-Ai74,Android,2
IMEI_000000000005756,5937-EORGB,Huawei,Huawei-Lt05,Android,2
IMEI_000000000005757,6349-JDHQP,Oppo,Oppo-Vp69,Android,2
IMEI_000000000005758,5539-HIVAK,Samsung,Samsung-ao36,Android,1
IMEI_000000000005759,5847-MXBEO,Samsung,Samsung-hJ35,Android,1
IMEI_000000000005760,9985-MWVIX,Huawei,Huawei-XS00,Android,1
IMEI_000000000005761,4583-PARNH,Huawei,Huawei-rQ45,Android,1
IMEI_000000000005762,1116-FRYVH,Samsung,Samsung-Jg08,Android,1
IMEI_000000000005763,1421-HCERK,Samsung,Samsung-vO71,Android,1
IMEI_000000000005764,9633-XQABV,Oppo,Oppo-Wp56,Android,1
IMEI_000000000005765,0716-BQNDX,Oppo,Oppo-dj17,Android,2
IMEI_000000000005766,1265-XTECC,Huawei,Huawei-Bk65,Android,2
IMEI_000000000005767,1183-CANVH,Apple,Apple-Jq84,iOS,1
IMEI_000000000005768,1972-XMUWV,Samsung,Samsung-eI10,Android,2
IMEI_000000000005769,8679-LZBMD,Samsung,Samsung-rH23,Android,1
IMEI_000000000005770,3407-JMJQQ,Huawei,Huawei-Jo35,Android,1
IMEI_000000000005771,6252-DFGTK,Samsung,Samsung-EA31,Android,2
IMEI_000000000005772,1539-LNKHM,Huawei,Huawei-uD11,Android,1
IMEI_000000000005773,8645-KOMJQ,Nokia,Nokia-yK48,Android,1
IMEI_000000000005774,0289-IVARM,Xiaomi,Xiaomi-oE66,Android,1
IMEI_000000000005775,9761-XUJWD,Xiaomi,Xiaomi-Ra33,Android,2
IMEI_000000000005776,4057-FKCZK,Apple,Apple-uZ31,iOS,2
IMEI_000000000005777,4291-TPNFG,Xiaomi,Xiaomi-UC55,Android,2
IMEI_000000000005778,6087-YPWHO,Samsung,Samsung-WA53,Android,1
IMEI_000000000005779,3090-QFUVD,Apple,Apple-BM99,iOS,2
IMEI_000000000005780,2237-ZFSMY,Oppo,Oppo-Ym40,Android,2
IMEI_000000000005781,1722-LDZJS,Huawei,Huawei-cE52,Android,2
IMEI_000000000005782,1818-ESQMW,Samsung,Samsung-ng75,Android,2
IMEI_000000000005783,4871-JTKJF,Huawei,Huawei-MT57,Android,2
IMEI_000000000005784,1415-YFWLT,Samsung,Samsung-xJ83,Android,2
IMEI_000000000005785,7401-RUBNK,Samsung,Samsung-Ws39,Android,2
IMEI_000000000005786,0506-YLVKJ,Oppo,Oppo-Cx20,Android,2
IMEI_000000000005787,8661-BOYNW,Samsung,Samsung-ag19,Android,2
IMEI_000000000005788,6711-VTNRE,Huawei,Huawei-eu42,Android,1
IMEI_000000000005789,4815-GBTCD,Oppo,Oppo-kP24,Android,1
IMEI_000000000005790,2805-AUFQN,Samsung,Samsung-re54,Android,2
IMEI_000000000005791,0980-PVMRC,Nokia,Nokia-XS33,Android,1
IMEI_000000000005792,7233-DRTRF,Nokia,Nokia-ao64,Android,1
IMEI_000000000005793,3500-RMZLT,Oppo,Oppo-SB73,Android,1
IMEI_000000000005794,3873-NFTGI,Huawei,Huawei-iW32,Android,2
IMEI_000000000005795,1162-ECVII,Xiaomi,Xiaomi-dP11,Android,1
IMEI_000000000005796,7048-GXDAY,Nokia,Nokia-Xl41,Android,1
IMEI_000000000005797,8571-ZCMCX,Huawei,Huawei-WZ94,Android,1
IMEI_000000000005798,1169-WCVAK,Samsung,Samsung-mm28,Android,2
IMEI_000000000005799,4548-SDBKE,Samsung,Samsung-tg14,Android,2
IMEI_000000000005800,8066-POXGX,Samsung,Samsung-OP27,Android,1
IMEI_000000000005801,7129-CAKJW,Nokia,Nokia-Gm40,Android,2
IMEI_000000000005802,8695-ARGXZ,Xiaomi,Xiaomi-LB11,Android,2
IMEI_000000000005803,3570-YUEKJ,Huawei,Huawei-Lz18,Android,2
IMEI_000000000005804,4143-OOBWZ,Xiaomi,Xiaomi-qt47,Android,2
IMEI_000000000005805,1555-HAPSU,Huawei,Huawei-Ey90,Android,1
IMEI_000000000005806,1697-NVVGY,Apple,Apple-xL19,iOS,2
IMEI_000000000005807,7854-EKTJL,Huawei,Huawei-NE31,Android,2
IMEI_000000000005808,8464-EETCQ,Oppo,Oppo-hH47,Android,1
IMEI_000000000005809,2419-FSORS,Samsung,Samsung-FQ90,Android,2
IMEI_000000000005810,8132-YPVBX,Nokia,Nokia-nu81,Android,1
IMEI_000000000005811,9102-IAYHT,Nokia,Nokia-hQ94,Android,2
IMEI_000000000005812,6754-LZUKA,Xiaomi,Xiaomi-VI69,Android,2
IMEI_000000000005813,3422-LYEPQ,Huawei,Huawei-CV81,Android,1
IMEI_000000000005814,8099-MZPUJ,Apple,Apple-Rt29,iOS,2
IMEI_000000000005815,0787-LHDYT,Oppo,Oppo-Ti22,Android,1
IMEI_000000000005816,2642-DTVCO,Xiaomi,Xiaomi-gt98,Android,2
IMEI_000000000005817,0374-IOEGQ,Xiaomi,Xiaomi-KI64,Android,2
IMEI_000000000005818,4361-JEIVL,Huawei,Huawei-Gs81,Android,1
IMEI_000000000005819,3197-NNYNB,Apple,Apple-xk52,iOS,2
IMEI_000000000005820,3396-DKDEL,Nokia,Nokia-Dx36,Android,1
IMEI_000000000005821,1752-OZXFY,Nokia,Nokia-Sb51,Android,2
IMEI_000000000005822,9066-QRSDU,Huawei,Huawei-Pz54,Android,2
IMEI_000000000005823,9112-WSNPU,Oppo,Oppo-wS50,Android,1
IMEI_000000000005824,9867-NNXLC,Oppo,Oppo-Dt73,Android,1
IMEI_000000000005825,5321-NTRKC,Nokia,Nokia-yV55,Android,2
IMEI_000000000005826,1363-TXLSL,Apple,Apple-Us43,iOS,1
IMEI_000000000005827,9507-EXLTT,Apple,Apple-pb62,iOS,2
IMEI_000000000005828,3161-GETRM,Nokia,Nokia-Rb26,Android,1
IMEI_000000000005829,0402-OAMEN,Samsung,Samsung-CT41,Android,2
IMEI_000000000005830,6933-VLYFX,Nokia,Nokia-to42,Android,1
IMEI_000000000005831,6754-WKSHP,Huawei,Huawei-xO47,Android,1
IMEI_000000000005832,9846-GKXAS,Huawei,Huawei-fg91,Android,2
IMEI_000000000005833,6017-PPLPX,Samsung,Samsung-mt53,Android,1
IMEI_000000000005834,4976-LNFVV,Apple,Apple-xW90,iOS,2
IMEI_000000000005835,5055-MGMGF,Huawei,Huawei-Bu70,Android,1
IMEI_000000000005836,4641-FROLU,Oppo,Oppo-WI29,Android,2
IMEI_000000000005837,2862-JVEOY,Samsung,Samsung-aD35,Android,2
IMEI_000000000005838,2969-QWUBZ,Apple,Apple-DO54,iOS,2
IMEI_000000000005839,9822-BIIGN,Samsung,Samsung-Je01,Android,2
IMEI_000000000005840,2077-MPJQO,Oppo,Oppo-KF69,Android,1
IMEI_000000000005841,1534-OULXE,Xiaomi,Xiaomi-hm75,Android,2
IMEI_000000000005842,7136-RVDTZ,Oppo,Oppo-yr56,Android,2
IMEI_000000000005843,2971-SGAFL,Oppo,Oppo-xQ81,Android,1
IMEI_000000000005844,1480-IVEVR,Apple,Apple-Ar26,iOS,1
IMEI_000000000005845,2905-KFQUV,Xiaomi,Xiaomi-Ai94,Android,2
IMEI_000000000005846,4581-SSPWD,Samsung,Samsung-dQ78,Android,2
IMEI_000000000005847,3370-HXOPH,Apple,Apple-WD16,iOS,2
IMEI_000000000005848,9391-YZEJW,Xiaomi,Xiaomi-rE76,Android,1
IMEI_000000000005849,9958-MEKUC,Apple,Apple-wH95,iOS,1
IMEI_000000000005850,0281-CNTZX,Oppo,Oppo-HN64,Android,2
IMEI_000000000005851,6927-WTFIV,Xiaomi,Xiaomi-ZI61,Android,2
IMEI_000000000005852,4118-CEVPF,Huawei,Huawei-QD80,Android,1
IMEI_000000000005853,3398-ZOUAA,Apple,Apple-OB53,iOS,2
IMEI_000000000005854,9114-VEPUF,Apple,Apple-gZ45,iOS,1
IMEI_000000000005855,7876-BEUTG,Nokia,Nokia-pT72,Android,2
IMEI_000000000005856,2338-BQEZT,Oppo,Oppo-NA08,Android,1
IMEI_000000000005857,9873-MNDKV,Huawei,Huawei-Qv11,Android,1
IMEI_000000000005858,0378-NHQXU,Oppo,Oppo-yI99,Android,2
IMEI_000000000005859,8241-JUIQO,Huawei,Huawei-We28,Android,1
IMEI_000000000005860,2194-IIQOF,Xiaomi,Xiaomi-nl84,Android,2
IMEI_000000000005861,4512-ZUIYL,Samsung,Samsung-bD43,Android,1
IMEI_000000000005862,9631-RXVJM,Xiaomi,Xiaomi-ny42,Android,1
IMEI_000000000005863,9584-EXCDZ,Nokia,Nokia-hT13,Android,2
IMEI_000000000005864,7969-AULMZ,Samsung,Samsung-Zq47,Android,2
IMEI_000000000005865,5093-FEGLU,Samsung,Samsung-Nu61,Android,1
IMEI_000000000005866,2621-UDNLU,Samsung,Samsung-Fl67,Android,1
IMEI_000000000005867,7526-IVLYU,Oppo,Oppo-Lu92,Android,1
IMEI_000000000005868,2428-HYUNX,Apple,Apple-an37,iOS,2
IMEI_000000000005869,9214-EKVXR,Xiaomi,Xiaomi-QX55,Android,1
IMEI_000000000005870,3410-MHHUM,Apple,Apple-jG59,iOS,1
IMEI_000000000005871,0568-ONFPC,Apple,Apple-WQ45,iOS,2
IMEI_000000000005872,0733-VUNUW,Huawei,Huawei-ZU32,Android,2
IMEI_000000000005873,4550-EVXNY,Nokia,Nokia-Iq84,Android,2
IMEI_000000000005874,2122-YWVYA,Huawei,Huawei-mX63,Android,2
IMEI_000000000005875,2968-SSGAA,Xiaomi,Xiaomi-vo98,Android,2
IMEI_000000000005876,2296-DKZFP,Xiaomi,Xiaomi-cz26,Android,2
