complaint_id,customer_id,tower_id,complaint_type,status,resolution_days,complaint_date
COMP_07270,1502-XFCVR,TOWER_002,SIM Issue,Resolved,31,2025-11-21
COMP_07271,3070-DVEYC,TOWER_044,Slow Data,Open,38,2025-05-27
COMP_07272,1218-VKFPE,TOWER_040,Billing Error,Resolved,42,2025-10-19
COMP_07273,6967-QIQRV,TOWER_026,Billing Error,Open,19,2025-05-21
COMP_07274,1678-FYZOW,TOWER_044,SIM Issue,Resolved,24,2025-08-21
COMP_07275,7538-GWHML,TOWER_041,Billing Error,Escalated,13,2026-03-31
COMP_07276,0621-TWIEM,TOWER_022,SIM Issue,Open,39,2025-05-26
COMP_07277,1084-UQCHV,TOWER_030,Network Outage,Resolved,34,2025-06-29
COMP_07278,6352-TWCAU,TOWER_029,Call Drop,Open,14,2026-03-26
COMP_07279,7881-EVUAD,TOWER_021,Billing Error,Escalated,28,2026-03-05
COMP_07280,8621-MNIHH,TOWER_007,SIM Issue,Escalated,34,2025-10-02
COMP_07281,5519-NPHVG,TOWER_042,Call Drop,Resolved,29,2025-11-14
COMP_07282,9747-DDZOS,TOWER_042,Call Drop,Escalated,5,2026-02-18
COMP_07283,5510-BOIUJ,TOWER_010,Billing Error,Open,19,2025-07-24
COMP_07284,1658-XUHBX,TOWER_015,Billing Error,Resolved,43,2025-12-16
COMP_07285,7912-SYRQT,TOWER_028,Call Drop,Resolved,16,2026-02-07
COMP_07286,4295-YURET,TOWER_030,Billing Error,Escalated,10,2025-08-14
COMP_07287,5747-PMBSQ,TOWER_027,Billing Error,Open,27,2026-03-14
COMP_07288,5641-DMBFJ,TOWER_012,Slow Data,Escalated,19,2026-01-08
COMP_07289,9965-YOKZB,TOWER_025,Billing Error,Escalated,8,2025-07-31
COMP_07290,8835-VSDSE,TOWER_050,SIM Issue,Escalated,16,2025-12-02
COMP_07291,2479-BRAMR,TOWER_021,Call Drop,Escalated,17,2026-02-14
COMP_07292,9770-LXDBK,TOWER_031,Billing Error,Open,24,2025-08-07
COMP_07293,7450-NWRTR,TOWER_004,Network Outage,Resolved,10,2025-07-19
COMP_07294,6086-ESGRL,TOWER_021,Call Drop,Open,9,2026-04-05
COMP_07295,2691-NZETQ,TOWER_008,Call Drop,Open,14,2026-03-29
COMP_07296,0979-MOZQI,TOWER_019,Call Drop,Resolved,12,2025-12-08
COMP_07297,7579-OOPEC,TOWER_043,SIM Issue,Escalated,42,2025-06-06
COMP_07298,9828-AOQLM,TOWER_042,Slow Data,Escalated,14,2025-11-02
COMP_07299,6646-VRFOL,TOWER_009,Network Outage,Open,11,2026-02-15
COMP_07300,5480-TBGPH,TOWER_010,Slow Data,Open,7,2025-08-07
COMP_07301,5766-XQXMQ,TOWER_023,Call Drop,Resolved,22,2025-07-22
COMP_07302,7173-TETGO,TOWER_041,Call Drop,Resolved,20,2025-11-22
COMP_07303,8042-JVNFH,TOWER_049,Billing Error,Open,2,2025-12-08
COMP_07304,3420-ZDBMA,TOWER_002,Billing Error,Open,14,2026-03-31
COMP_07305,0103-CSITQ,TOWER_008,Network Outage,Escalated,20,2025-07-29
COMP_07306,0822-GAVAP,TOWER_006,Network Outage,Open,5,2026-03-14
COMP_07307,2516-VQRRV,TOWER_034,Network Outage,Escalated,15,2026-04-20
COMP_07308,1963-VAUKV,TOWER_013,Slow Data,Resolved,44,2025-09-22
COMP_07309,5702-KVQRD,TOWER_026,SIM Issue,Escalated,27,2026-04-18
COMP_07310,3804-RVTGV,TOWER_047,Network Outage,Open,42,2026-04-24
COMP_07311,3999-QGRJH,TOWER_050,Billing Error,Open,35,2026-02-12
COMP_07312,1195-OIYEJ,TOWER_004,Slow Data,Open,12,2026-03-12
COMP_07313,8399-YNDCH,TOWER_003,Network Outage,Escalated,19,2025-12-27
COMP_07314,5208-HFSBT,TOWER_001,Call Drop,Escalated,39,2025-07-05
COMP_07315,9000-PLFUZ,TOWER_021,Network Outage,Resolved,29,2025-09-06
COMP_07316,4640-UHDOS,TOWER_008,Call Drop,Escalated,10,2025-12-11
COMP_07317,3049-NDXFL,TOWER_007,Billing Error,Resolved,38,2025-06-18
COMP_07318,2886-KEFUM,TOWER_032,SIM Issue,Open,29,2025-10-13
COMP_07319,3585-ISXZP,TOWER_046,Slow Data,Escalated,10,2025-06-05
COMP_07320,5552-ZNFSJ,TOWER_015,SIM Issue,Escalated,2,2026-04-17
COMP_07321,4154-AQUGT,TOWER_033,Call Drop,Escalated,13,2026-04-03
COMP_07322,5214-NLTIT,TOWER_031,SIM Issue,Resolved,9,2025-10-13
COMP_07323,3803-KMQFW,TOWER_032,Network Outage,Open,21,2025-09-11
COMP_07324,6818-WOBHJ,TOWER_046,Slow Data,Escalated,5,2026-02-28
COMP_07325,6982-SSHFK,TOWER_027,SIM Issue,Resolved,41,2025-07-16
COMP_07326,5244-IRFIH,TOWER_006,Slow Data,Resolved,41,2025-07-25
COMP_07327,8263-JQAIK,TOWER_003,Call Drop,Escalated,43,2026-04-10
COMP_07328,0248-PGHBZ,TOWER_050,SIM Issue,Escalated,17,2025-08-16
COMP_07329,1010-DIAUQ,TOWER_021,SIM Issue,Resolved,18,2026-02-06
COMP_07330,4849-PYRLQ,TOWER_012,Slow Data,Open,9,2025-10-08
COMP_07331,4929-BSTRX,TOWER_041,Billing Error,Open,21,2026-03-21
COMP_07332,2516-VQRRV,TOWER_047,Billing Error,Open,21,2025-10-14
COMP_07333,9495-SKLKD,TOWER_025,Call Drop,Open,32,2025-12-16
COMP_07334,8200-LGKSR,TOWER_044,Call Drop,Escalated,12,2025-06-27
COMP_07335,9313-CDOGY,TOWER_045,Call Drop,Escalated,27,2025-05-29
COMP_07336,5940-AHUHD,TOWER_013,SIM Issue,Open,32,2026-01-02
COMP_07337,2108-YKQTY,TOWER_014,Billing Error,Open,24,2025-06-12
COMP_07338,3178-FESZO,TOWER_011,SIM Issue,Escalated,39,2025-09-12
COMP_07339,8033-ATFAS,TOWER_021,SIM Issue,Escalated,22,2025-10-10
COMP_07340,4660-IRIBM,TOWER_029,Call Drop,Escalated,14,2025-05-11
COMP_07341,7594-RQHXR,TOWER_002,Network Outage,Resolved,23,2025-10-30
COMP_07342,3007-FDPEA,TOWER_029,SIM Issue,Escalated,27,2025-05-21
COMP_07343,7979-CORPM,TOWER_029,Network Outage,Resolved,1,2026-03-19
COMP_07344,9625-QSTYE,TOWER_028,Slow Data,Escalated,45,2025-12-10
COMP_07345,2495-INZWQ,TOWER_004,Network Outage,Open,44,2025-08-01
COMP_07346,0887-HJGAR,TOWER_044,Network Outage,Escalated,3,2026-04-17
COMP_07347,0746-JTRFU,TOWER_039,Call Drop,Escalated,3,2025-10-10
COMP_07348,9101-BWFSS,TOWER_045,Call Drop,Open,28,2026-04-25
COMP_07349,1309-BXVOQ,TOWER_035,SIM Issue,Escalated,31,2026-04-18
COMP_07350,5393-RXQSZ,TOWER_023,Call Drop,Resolved,44,2025-05-06
COMP_07351,9814-AOUDH,TOWER_030,Call Drop,Open,4,2025-11-15
COMP_07352,7881-INRLC,TOWER_007,Network Outage,Resolved,39,2025-09-16
COMP_07353,4192-GORJT,TOWER_010,Network Outage,Escalated,40,2026-04-13
COMP_07354,9971-ZWPBF,TOWER_007,Billing Error,Open,12,2026-04-05
COMP_07355,4619-EVPHY,TOWER_016,Call Drop,Resolved,43,2025-07-04
COMP_07356,9739-JLPQJ,TOWER_007,Call Drop,Open,15,2025-06-12
COMP_07357,0668-OGMHD,TOWER_048,Slow Data,Escalated,12,2025-09-21
COMP_07358,3588-WSTTJ,TOWER_046,SIM Issue,Open,17,2025-08-14
COMP_07359,8217-QYOHV,TOWER_019,SIM Issue,Open,23,2025-08-12
COMP_07360,0928-JMXNP,TOWER_017,Slow Data,Resolved,36,2025-11-26
COMP_07361,5443-SCMKX,TOWER_014,Call Drop,Resolved,27,2026-04-23
COMP_07362,3519-ZKXGG,TOWER_011,Call Drop,Resolved,5,2025-05-06
COMP_07363,8603-IJWDN,TOWER_049,SIM Issue,Escalated,39,2025-11-01
COMP_07364,7209-JCUDS,TOWER_005,Billing Error,Escalated,24,2025-12-10
COMP_07365,1771-OADNZ,TOWER_018,SIM Issue,Open,11,2026-04-01
COMP_07366,8067-NIOYM,TOWER_005,Network Outage,Open,14,2025-08-12
COMP_07367,6661-HBGWL,TOWER_013,SIM Issue,Open,33,2025-07-04
COMP_07368,0618-XWMSS,TOWER_024,Call Drop,Open,32,2025-07-17
COMP_07369,8637-XJIVR,TOWER_034,Network Outage,Escalated,36,2026-03-04
COMP_07370,9191-MYQKX,TOWER_042,Network Outage,Escalated,5,2025-07-27
COMP_07371,3627-FCRDW,TOWER_012,Call Drop,Open,6,2025-05-31
COMP_07372,7853-GVUDZ,TOWER_013,SIM Issue,Escalated,34,2026-04-22
COMP_07373,5277-ZLOOR,TOWER_035,Call Drop,Escalated,39,2026-01-07
COMP_07374,0447-BEMNG,TOWER_030,Call Drop,Open,30,2025-10-26
COMP_07375,2608-BHKFN,TOWER_013,Billing Error,Open,15,2025-08-06
COMP_07376,4441-NIHPT,TOWER_003,Billing Error,Open,14,2026-01-21
COMP_07377,9259-PACGQ,TOWER_036,SIM Issue,Open,38,2025-07-30
COMP_07378,5196-SGOAK,TOWER_013,Network Outage,Escalated,22,2025-07-02
COMP_07379,7495-OOKFY,TOWER_025,Billing Error,Resolved,25,2026-01-14
COMP_07380,4116-TZAQJ,TOWER_023,Network Outage,Open,15,2025-08-28
COMP_07381,2195-ZRVAX,TOWER_019,Billing Error,Open,28,2025-12-28
COMP_07382,2037-SGXHH,TOWER_046,Network Outage,Escalated,29,2025-06-10
COMP_07383,4510-HIMLV,TOWER_027,SIM Issue,Resolved,42,2025-05-16
COMP_07384,5480-TBGPH,TOWER_017,SIM Issue,Resolved,9,2025-05-07
COMP_07385,7359-SSBJK,TOWER_027,Billing Error,Resolved,44,2025-07-21
COMP_07386,4598-XLKNJ,TOWER_001,Billing Error,Escalated,29,2025-09-10
COMP_07387,9986-BONCE,TOWER_041,Billing Error,Resolved,3,2026-01-02
COMP_07388,9840-DVNDC,TOWER_026,Slow Data,Open,12,2026-03-12
COMP_07389,4452-ROHMO,TOWER_033,Network Outage,Escalated,28,2025-11-08
COMP_07390,4203-QGNZA,TOWER_015,Slow Data,Open,23,2026-03-06
COMP_07391,6641-XRPSU,TOWER_018,Billing Error,Resolved,17,2025-12-06
COMP_07392,6543-XRMYR,TOWER_036,Network Outage,Escalated,36,2026-04-08
COMP_07393,1112-CUNAO,TOWER_045,SIM Issue,Resolved,5,2025-09-29
COMP_07394,3656-TKRVZ,TOWER_050,Billing Error,Escalated,16,2025-06-10
COMP_07395,6024-RUGGH,TOWER_031,Call Drop,Resolved,39,2025-06-24
COMP_07396,0794-YVSGE,TOWER_014,Network Outage,Open,24,2026-01-20
COMP_07397,2108-YKQTY,TOWER_045,Network Outage,Escalated,13,2025-10-14
COMP_07398,4647-XXZAM,TOWER_010,Slow Data,Open,27,2025-04-29
COMP_07399,5175-WLYXL,TOWER_031,SIM Issue,Open,44,2026-03-27
COMP_07400,7294-TMAOP,TOWER_031,Network Outage,Escalated,34,2025-05-26
COMP_07401,3806-DXQOM,TOWER_030,Call Drop,Resolved,40,2026-04-25
COMP_07402,2195-ZRVAX,TOWER_025,Network Outage,Resolved,35,2025-11-07
COMP_07403,2592-SEIFQ,TOWER_044,Billing Error,Open,3,2026-03-31
COMP_07404,4176-RELJR,TOWER_027,Slow Data,Open,14,2025-12-22
COMP_07405,4911-BANWH,TOWER_034,Slow Data,Open,22,2025-09-10
COMP_07406,2153-MREFK,TOWER_007,Call Drop,Open,37,2025-09-13
COMP_07407,2860-RANUS,TOWER_039,Billing Error,Resolved,39,2026-02-18
COMP_07408,5081-NWSUP,TOWER_004,SIM Issue,Resolved,14,2025-05-17
COMP_07409,6400-BWQKW,TOWER_017,Network Outage,Escalated,2,2025-11-28
COMP_07410,6982-SSHFK,TOWER_044,SIM Issue,Resolved,9,2025-09-08
COMP_07411,1309-XGFSN,TOWER_007,SIM Issue,Open,24,2026-03-17
COMP_07412,0260-ZDLGK,TOWER_005,Slow Data,Escalated,34,2025-05-19
COMP_07413,2205-YMZZJ,TOWER_006,Slow Data,Escalated,36,2025-04-27
COMP_07414,8627-EHGIP,TOWER_011,SIM Issue,Resolved,3,2026-04-04
COMP_07415,5451-YHYPW,TOWER_023,Network Outage,Escalated,40,2025-10-23
COMP_07416,1557-EMYVT,TOWER_034,Billing Error,Open,43,2025-09-05
COMP_07417,7743-EXURX,TOWER_005,SIM Issue,Escalated,23,2025-05-13
COMP_07418,6941-PMGEP,TOWER_017,Call Drop,Open,30,2026-02-05
COMP_07419,7927-AUXBZ,TOWER_011,Billing Error,Resolved,26,2026-01-05
COMP_07420,0628-CNQRM,TOWER_045,SIM Issue,Open,42,2025-06-27
COMP_07421,6270-OMFIW,TOWER_001,SIM Issue,Resolved,29,2025-12-03
COMP_07422,3398-FSHON,TOWER_034,Call Drop,Resolved,44,2026-04-21
COMP_07423,7209-JCUDS,TOWER_027,SIM Issue,Open,21,2025-05-04
COMP_07424,7249-WBIYX,TOWER_033,Call Drop,Open,18,2025-07-06
COMP_07425,2674-MIAHT,TOWER_033,Call Drop,Open,14,2025-08-24
COMP_07426,5192-EBGOV,TOWER_021,Slow Data,Resolved,6,2025-09-17
COMP_07427,2479-BRAMR,TOWER_002,SIM Issue,Escalated,42,2025-07-09
COMP_07428,9039-RBEEE,TOWER_045,Slow Data,Open,13,2025-11-15
COMP_07429,1131-QQZEB,TOWER_043,Billing Error,Resolved,18,2026-01-28
COMP_07430,2718-GAXQD,TOWER_027,Network Outage,Resolved,33,2025-07-03
COMP_07431,5889-LFOLL,TOWER_030,Network Outage,Resolved,35,2025-07-25
COMP_07432,1113-IUJYX,TOWER_043,SIM Issue,Open,12,2025-05-21
COMP_07433,9367-WXLCH,TOWER_049,Call Drop,Resolved,37,2025-07-09
COMP_07434,0607-DAAHE,TOWER_035,Network Outage,Resolved,44,2025-10-16
COMP_07435,1254-IZEYF,TOWER_006,Call Drop,Open,32,2025-11-26
COMP_07436,4929-BSTRX,TOWER_026,Network Outage,Resolved,9,2025-07-06
COMP_07437,6711-VTNRE,TOWER_002,Call Drop,Resolved,2,2026-01-22
COMP_07438,7931-PXHFC,TOWER_027,Slow Data,Open,38,2026-04-14
COMP_07439,4489-SNOJF,TOWER_013,Slow Data,Escalated,7,2025-09-29
COMP_07440,1871-MOWRM,TOWER_045,Billing Error,Open,36,2025-07-19
COMP_07441,5583-SXDAG,TOWER_030,Billing Error,Open,3,2025-10-02
COMP_07442,1095-WGNGG,TOWER_022,SIM Issue,Resolved,40,2025-10-02
COMP_07443,9820-RMCQV,TOWER_045,Call Drop,Escalated,25,2025-10-09
COMP_07444,5186-SAMNZ,TOWER_003,Slow Data,Open,29,2026-01-09
COMP_07445,5177-RVZNU,TOWER_040,Network Outage,Escalated,1,2026-02-19
COMP_07446,1895-QTKDO,TOWER_050,Slow Data,Escalated,36,2025-09-24
COMP_07447,3247-ZVOUO,TOWER_036,Call Drop,Resolved,15,2026-03-18
COMP_07448,1041-RXHRA,TOWER_038,Network Outage,Escalated,22,2025-07-27
COMP_07449,4871-JTKJF,TOWER_008,Network Outage,Resolved,25,2026-01-24
COMP_07450,3090-HAWSU,TOWER_001,Billing Error,Open,45,2026-04-04
COMP_07451,9526-BIHHD,TOWER_018,Slow Data,Resolved,43,2025-06-30
COMP_07452,8966-OIQHG,TOWER_013,SIM Issue,Resolved,19,2025-04-28
COMP_07453,1580-BMCMR,TOWER_007,Billing Error,Escalated,9,2025-08-22
COMP_07454,8263-JQAIK,TOWER_026,Billing Error,Escalated,41,2025-06-24
COMP_07455,4424-TKOPW,TOWER_035,Call Drop,Escalated,15,2025-07-12
COMP_07456,6821-BUXUX,TOWER_002,Network Outage,Resolved,20,2026-02-18
COMP_07457,2040-OBMLJ,TOWER_025,Slow Data,Resolved,25,2025-07-27
COMP_07458,4059-IIEBK,TOWER_035,Call Drop,Open,2,2025-08-04
COMP_07459,5175-AOBHI,TOWER_042,SIM Issue,Open,33,2025-05-04
COMP_07460,2154-KVJFF,TOWER_032,Slow Data,Resolved,20,2025-06-18
COMP_07461,7254-IQWOZ,TOWER_046,Network Outage,Escalated,40,2025-09-01
COMP_07462,6834-NXDCA,TOWER_035,Call Drop,Resolved,32,2025-07-18
COMP_07463,5847-MXBEO,TOWER_016,SIM Issue,Resolved,5,2025-07-13
COMP_07464,9258-CNWAC,TOWER_001,Slow Data,Escalated,7,2026-01-27
COMP_07465,2545-EBUPK,TOWER_027,Billing Error,Open,21,2025-05-04
COMP_07466,2026-TGDHM,TOWER_043,Network Outage,Resolved,2,2026-02-27
COMP_07467,4282-YMKNA,TOWER_039,Billing Error,Escalated,30,2026-01-28
COMP_07468,3884-HCSWG,TOWER_035,Slow Data,Resolved,30,2026-01-25
COMP_07469,0666-UXTJO,TOWER_032,Billing Error,Escalated,10,2026-03-22
COMP_07470,1273-MTETI,TOWER_044,Slow Data,Escalated,3,2026-02-02
COMP_07471,2382-BCKQJ,TOWER_050,SIM Issue,Resolved,1,2025-12-05
COMP_07472,6702-OHFWR,TOWER_049,Billing Error,Open,17,2025-05-07
COMP_07473,4102-OQUPX,TOWER_033,Network Outage,Open,30,2025-12-20
COMP_07474,7321-PKUYW,TOWER_030,Network Outage,Open,25,2026-03-10
COMP_07475,4840-ORQXB,TOWER_049,Network Outage,Escalated,31,2025-09-08
COMP_07476,0875-CABNR,TOWER_011,Call Drop,Resolved,7,2025-10-23
COMP_07477,4598-XLKNJ,TOWER_024,SIM Issue,Resolved,27,2025-11-26
COMP_07478,8166-ZZTFS,TOWER_020,Billing Error,Resolved,29,2026-03-04
COMP_07479,0975-VOOVL,TOWER_005,Slow Data,Resolved,12,2025-06-25
COMP_07480,1816-FLZDK,TOWER_029,Billing Error,Escalated,20,2025-07-29
COMP_07481,5208-HFSBT,TOWER_022,SIM Issue,Resolved,2,2025-12-09
COMP_07482,9688-YGXVR,TOWER_048,Billing Error,Escalated,39,2025-12-15
COMP_07483,7883-ROJOC,TOWER_020,Call Drop,Escalated,2,2025-09-19
COMP_07484,9776-CLUJA,TOWER_046,Network Outage,Resolved,12,2025-10-27
COMP_07485,7330-WZLNC,TOWER_021,Call Drop,Resolved,26,2025-09-11
COMP_07486,3085-QUOZK,TOWER_047,Call Drop,Escalated,14,2025-07-08
COMP_07487,9809-IMGCQ,TOWER_027,Slow Data,Resolved,28,2025-06-21
COMP_07488,3647-GMGDH,TOWER_004,Slow Data,Escalated,41,2026-02-23
COMP_07489,4659-NZRUF,TOWER_034,Network Outage,Open,3,2025-12-07
COMP_07490,0506-LVNGN,TOWER_018,SIM Issue,Open,30,2026-04-14
COMP_07491,7691-XVTZH,TOWER_017,Network Outage,Open,22,2026-04-13
COMP_07492,8625-AZYZY,TOWER_021,Slow Data,Escalated,41,2025-10-31
COMP_07493,6818-WOBHJ,TOWER_010,SIM Issue,Resolved,26,2025-05-01
COMP_07494,0151-ONTOV,TOWER_035,SIM Issue,Open,22,2026-04-04
COMP_07495,3258-SANFR,TOWER_027,Network Outage,Escalated,45,2026-01-30
COMP_07496,5868-CZJDR,TOWER_044,SIM Issue,Open,40,2025-08-23
COMP_07497,8570-KLJYJ,TOWER_033,Slow Data,Resolved,26,2025-04-28
COMP_07498,8058-INTPH,TOWER_006,Slow Data,Resolved,2,2025-11-20
COMP_07499,4817-QRJSX,TOWER_026,Network Outage,Resolved,19,2025-05-09
COMP_07500,5828-AVIPD,TOWER_044,Call Drop,Escalated,15,2025-07-04
COMP_07501,9025-ZRPVR,TOWER_027,SIM Issue,Open,32,2025-05-08
COMP_07502,3943-KDREE,TOWER_028,Billing Error,Open,3,2025-12-27
COMP_07503,3253-HKOKL,TOWER_050,SIM Issue,Open,40,2025-12-12
COMP_07504,9108-EJFJP,TOWER_044,Billing Error,Escalated,4,2025-09-12
COMP_07505,0361-HJRDX,TOWER_014,Billing Error,Resolved,33,2025-12-01
COMP_07506,1602-IJQQE,TOWER_043,SIM Issue,Open,4,2025-07-04
COMP_07507,2869-ADAWR,TOWER_014,Call Drop,Escalated,3,2025-07-31
COMP_07508,3420-YJLQT,TOWER_031,Network Outage,Resolved,13,2026-01-23
COMP_07509,7395-XWZOY,TOWER_038,Call Drop,Escalated,29,2025-12-23
COMP_07510,9496-IVVRP,TOWER_040,Slow Data,Open,12,2025-06-27
COMP_07511,6432-TWQLB,TOWER_027,Slow Data,Resolved,7,2026-01-05
COMP_07512,0886-QGENL,TOWER_026,SIM Issue,Escalated,19,2026-03-21
COMP_07513,8603-IJWDN,TOWER_039,SIM Issue,Resolved,17,2025-08-31
COMP_07514,1444-VVSGW,TOWER_013,Billing Error,Open,15,2026-01-13
COMP_07515,3606-TWKGI,TOWER_049,Slow Data,Open,40,2025-12-04
COMP_07516,8901-HJXTF,TOWER_019,Network Outage,Escalated,27,2025-11-29
COMP_07517,2272-QAGFO,TOWER_003,Call Drop,Escalated,27,2025-04-30
COMP_07518,4817-QRJSX,TOWER_037,Call Drop,Open,21,2025-05-13
COMP_07519,7330-WZLNC,TOWER_002,Slow Data,Escalated,44,2025-08-10
COMP_07520,6323-AYBRX,TOWER_002,Network Outage,Escalated,24,2026-03-14
COMP_07521,1371-OJCEK,TOWER_018,Call Drop,Escalated,16,2025-04-27
COMP_07522,1984-FCOWB,TOWER_001,SIM Issue,Resolved,1,2026-02-19
COMP_07523,4140-MUHUG,TOWER_027,Billing Error,Open,43,2025-07-30
COMP_07524,9385-NXKDA,TOWER_038,Billing Error,Resolved,35,2026-03-22
COMP_07525,3058-HJCUY,TOWER_046,Call Drop,Escalated,10,2026-02-04
COMP_07526,1024-VRZHF,TOWER_016,Slow Data,Open,19,2025-10-14
COMP_07527,0818-OCPZO,TOWER_040,SIM Issue,Escalated,36,2025-07-09
COMP_07528,8519-QJGJD,TOWER_050,Slow Data,Escalated,15,2026-01-25
COMP_07529,9101-BWFSS,TOWER_018,SIM Issue,Escalated,15,2025-09-19
COMP_07530,8496-DMZUK,TOWER_026,Billing Error,Resolved,5,2025-10-31
COMP_07531,9605-WGJVW,TOWER_049,SIM Issue,Open,30,2025-10-06
COMP_07532,5609-CEBID,TOWER_013,Billing Error,Escalated,31,2025-05-27
COMP_07533,0655-RBDUG,TOWER_008,Network Outage,Escalated,38,2026-03-28
COMP_07534,8760-ZRHKE,TOWER_011,Network Outage,Open,19,2026-04-21
COMP_07535,7279-BUYWN,TOWER_041,Slow Data,Open,23,2026-04-12
COMP_07536,3900-AQPHZ,TOWER_005,SIM Issue,Open,45,2025-11-15
COMP_07537,4236-XPXAV,TOWER_044,Call Drop,Resolved,34,2026-02-25
COMP_07538,2884-GBPFB,TOWER_026,SIM Issue,Open,27,2025-05-20
COMP_07539,2817-NTQDO,TOWER_033,SIM Issue,Escalated,2,2026-03-03
COMP_07540,6839-ITVZJ,TOWER_003,SIM Issue,Escalated,43,2025-06-01
COMP_07541,1122-YJBCS,TOWER_032,Slow Data,Resolved,6,2025-12-31
COMP_07542,8625-AZYZY,TOWER_020,Billing Error,Resolved,8,2026-04-04
COMP_07543,1193-RTSLK,TOWER_049,SIM Issue,Open,38,2025-11-13
COMP_07544,2737-YNGYW,TOWER_026,Call Drop,Resolved,23,2025-12-08
COMP_07545,1447-GIQMR,TOWER_003,SIM Issue,Open,13,2025-11-13
COMP_07546,7410-YTJIK,TOWER_025,Call Drop,Resolved,28,2025-12-24
COMP_07547,4080-OGPJL,TOWER_050,SIM Issue,Resolved,18,2025-10-25
COMP_07548,4763-PGDPO,TOWER_030,Slow Data,Escalated,32,2025-08-07
COMP_07549,3521-SYVOR,TOWER_024,Call Drop,Escalated,11,2025-06-06
COMP_07550,1205-WNWPJ,TOWER_013,Call Drop,Resolved,22,2025-09-12
COMP_07551,9300-AGZNL,TOWER_007,Slow Data,Open,21,2025-08-28
COMP_07552,2737-WFVYW,TOWER_030,Slow Data,Escalated,34,2026-02-04
COMP_07553,9644-KVCNC,TOWER_025,Network Outage,Escalated,35,2026-03-29
COMP_07554,1069-XAIEM,TOWER_039,SIM Issue,Open,15,2025-12-28
COMP_07555,3737-XBQDD,TOWER_009,Call Drop,Open,36,2025-10-16
COMP_07556,3164-AALRN,TOWER_010,Billing Error,Resolved,37,2025-11-06
COMP_07557,5228-EXCET,TOWER_045,SIM Issue,Open,1,2026-01-10
COMP_07558,8603-IJWDN,TOWER_004,Billing Error,Resolved,11,2026-02-23
COMP_07559,7627-JKIAZ,TOWER_047,SIM Issue,Escalated,37,2025-10-12
COMP_07560,0691-IFBQW,TOWER_015,Billing Error,Escalated,2,2026-02-14
COMP_07561,2947-DOMLJ,TOWER_014,Billing Error,Resolved,44,2025-09-10
COMP_07562,6330-JKLPC,TOWER_001,Network Outage,Escalated,23,2025-11-26
COMP_07563,2108-YKQTY,TOWER_025,SIM Issue,Resolved,1,2025-10-06
COMP_07564,8205-OTCHB,TOWER_048,Network Outage,Escalated,22,2026-03-04
COMP_07565,3908-MKIMJ,TOWER_015,Billing Error,Open,7,2026-03-24
COMP_07566,7064-FRRSW,TOWER_035,Billing Error,Escalated,15,2025-06-17
COMP_07567,2325-ZUSFD,TOWER_007,Billing Error,Resolved,5,2026-03-27
COMP_07568,7817-BOQPW,TOWER_021,Billing Error,Open,6,2025-07-14
COMP_07569,7480-SPLEF,TOWER_017,Network Outage,Resolved,30,2026-01-01
COMP_07570,3793-MMFUH,TOWER_036,Call Drop,Escalated,23,2025-11-18
COMP_07571,0701-TJSEF,TOWER_004,Slow Data,Open,35,2025-06-08
COMP_07572,4385-ZKVNW,TOWER_036,Network Outage,Open,20,2025-12-11
COMP_07573,9174-FKWZE,TOWER_013,Slow Data,Escalated,9,2025-07-17
COMP_07574,5027-QPKTE,TOWER_024,Slow Data,Escalated,19,2025-06-23
COMP_07575,6961-VCPMC,TOWER_021,Network Outage,Escalated,14,2025-10-14
COMP_07576,9866-QEVEE,TOWER_014,Billing Error,Escalated,36,2025-10-17
COMP_07577,2100-BDNSN,TOWER_003,Call Drop,Resolved,12,2026-02-03
COMP_07578,8878-HMWBV,TOWER_020,Slow Data,Open,36,2025-11-04
COMP_07579,4701-MLJPN,TOWER_043,Call Drop,Resolved,12,2025-08-30
COMP_07580,5357-TZHPP,TOWER_034,Billing Error,Open,30,2026-01-27
COMP_07581,3768-NLUBH,TOWER_043,Billing Error,Escalated,33,2025-12-01
COMP_07582,6365-MTGZX,TOWER_046,Billing Error,Open,22,2025-10-19
COMP_07583,8619-IJNDK,TOWER_015,Billing Error,Escalated,35,2025-08-19
COMP_07584,1981-INRFU,TOWER_033,Slow Data,Resolved,10,2026-04-12
COMP_07585,1871-MOWRM,TOWER_010,Slow Data,Resolved,34,2025-08-03
COMP_07586,8665-UTDHZ,TOWER_010,Call Drop,Open,36,2025-11-13
COMP_07587,1193-RTSLK,TOWER_031,Call Drop,Escalated,12,2026-03-06
COMP_07588,7975-TZMLR,TOWER_016,Network Outage,Resolved,33,2026-03-05
COMP_07589,7248-VZQLC,TOWER_036,Call Drop,Open,8,2025-11-13
COMP_07590,8290-YWKHZ,TOWER_046,Billing Error,Open,3,2025-12-13
COMP_07591,3946-JEWRQ,TOWER_019,Slow Data,Escalated,31,2026-03-30
COMP_07592,4257-GAESD,TOWER_030,Slow Data,Resolved,44,2025-06-22
COMP_07593,4355-HBJHH,TOWER_031,Call Drop,Resolved,19,2025-06-25
COMP_07594,6791-YBNAK,TOWER_030,Slow Data,Resolved,25,2026-02-15
COMP_07595,4671-LXRDQ,TOWER_020,SIM Issue,Open,13,2026-01-09
COMP_07596,2237-ZFSMY,TOWER_032,SIM Issue,Escalated,36,2025-06-04
